timestamp;resource;state
01-06-2023 18:06:11.456;cell2;idle
01-06-2023 18:06:11.456;cell2;busy
01-06-2023 18:11:23.106;agv2;idle
01-06-2023 18:11:23.106;agv2;busy
01-06-2023 18:12:39.782;cell2;idle
01-06-2023 18:12:39.782;cell2;failure
01-06-2023 18:17:36.263;agv2;idle
01-06-2023 18:17:36.263;agv2;busy
01-06-2023 18:19:57.602;agv1;repaired
01-06-2023 18:19:57.602;agv1;busy
01-06-2023 18:22:28.122;agv2;idle
01-06-2023 18:22:28.122;agv2;busy
01-06-2023 18:25:36.149;agv1;idle
01-06-2023 18:25:36.149;agv1;busy
01-06-2023 18:28:22.290;agv2;idle
01-06-2023 18:28:22.290;agv2;busy
01-06-2023 18:29:26.837;agv1;idle
01-06-2023 18:29:26.837;agv1;busy
01-06-2023 18:32:48.978;agv2;idle
01-06-2023 18:32:48.978;agv2;busy
01-06-2023 18:34:10.285;agv1;idle
01-06-2023 18:34:10.285;agv1;busy
01-06-2023 18:37:30.673;agv1;idle
01-06-2023 18:37:30.673;agv1;busy
01-06-2023 18:41:10.389;agv1;idle
01-06-2023 18:41:10.389;agv1;busy
01-06-2023 18:41:48.854;cell1;repaired
01-06-2023 18:41:48.854;cell1;busy
01-06-2023 18:47:30.832;agv1;idle
01-06-2023 18:47:30.832;agv1;busy
01-06-2023 18:48:23.958;cell1;idle
01-06-2023 18:48:23.958;cell1;busy
01-06-2023 18:51:49.744;agv1;idle
01-06-2023 18:51:49.744;agv1;busy
01-06-2023 18:54:48.988;cell1;idle
01-06-2023 18:54:48.988;cell1;busy
01-06-2023 18:59:19.699;agv1;idle
01-06-2023 18:59:19.699;agv1;busy
01-06-2023 19:03:12.771;cell1;idle
01-06-2023 19:03:12.771;cell1;busy
01-06-2023 19:07:56.205;agv1;idle
01-06-2023 19:07:56.205;agv1;busy
01-06-2023 19:08:24.568;cell2;repaired
01-06-2023 19:08:24.568;cell2;busy
01-06-2023 19:10:39.908;cell1;idle
01-06-2023 19:10:39.908;cell1;busy
01-06-2023 19:13:12.826;agv2;idle
01-06-2023 19:13:12.826;agv2;busy
01-06-2023 19:15:01.454;agv1;idle
01-06-2023 19:15:01.454;agv1;busy
01-06-2023 19:16:02.616;cell2;idle
01-06-2023 19:16:02.616;cell2;busy
01-06-2023 19:16:05.567;cell1;idle
01-06-2023 19:16:05.567;cell1;busy
01-06-2023 19:18:39.852;agv1;idle
01-06-2023 19:18:39.852;agv1;busy
01-06-2023 19:21:53.305;agv2;idle
01-06-2023 19:21:53.305;agv2;busy
01-06-2023 19:22:27.691;cell1;idle
01-06-2023 19:22:27.691;cell1;busy
01-06-2023 19:25:25.487;cell2;idle
01-06-2023 19:25:25.487;cell2;busy
01-06-2023 19:26:28.776;agv1;idle
01-06-2023 19:26:28.776;agv1;busy
01-06-2023 19:28:50.015;cell1;idle
01-06-2023 19:28:50.015;cell1;busy
01-06-2023 19:32:44.535;agv2;idle
01-06-2023 19:32:44.535;agv2;failure
01-06-2023 19:33:27.841;cell2;idle
01-06-2023 19:33:27.841;cell2;busy
01-06-2023 19:33:45.920;agv1;idle
01-06-2023 19:33:45.920;agv1;busy
01-06-2023 19:34:49.600;cell1;idle
01-06-2023 19:34:49.600;cell1;busy
01-06-2023 19:36:57.691;agv1;idle
01-06-2023 19:36:57.691;agv1;busy
01-06-2023 19:40:51.719;cell2;idle
01-06-2023 19:40:51.719;cell2;busy
01-06-2023 19:41:22.527;cell1;idle
01-06-2023 19:41:22.527;cell1;busy
01-06-2023 19:45:45.309;agv1;idle
01-06-2023 19:45:45.309;agv1;busy
01-06-2023 19:47:56.516;cell2;idle
01-06-2023 19:47:56.516;cell2;busy
01-06-2023 19:49:19.226;cell1;idle
01-06-2023 19:49:19.226;cell1;busy
01-06-2023 19:52:37.970;agv1;idle
01-06-2023 19:52:37.970;agv1;busy
01-06-2023 19:54:10.248;cell1;idle
01-06-2023 19:54:10.248;cell1;busy
01-06-2023 19:56:12.634;cell2;idle
01-06-2023 19:56:12.634;cell2;busy
01-06-2023 19:56:55.214;agv1;idle
01-06-2023 19:56:55.214;agv1;failure
01-06-2023 20:01:00.346;cell1;idle
01-06-2023 20:01:00.346;cell1;busy
01-06-2023 20:03:41.479;cell2;idle
01-06-2023 20:03:41.479;cell2;busy
01-06-2023 20:07:26.379;cell1;idle
