timestamp;order_id;resource;event;event_type
16-06-2023 16:59:10.251;2587;cell1;cell1_operation;end
16-06-2023 16:59:10.251;2587;mes;order_completed;NA
16-06-2023 16:59:10.251;2588;mes;enter_cell1;NA
16-06-2023 16:59:10.251;2588;cell1;cell1_operation;start
16-06-2023 16:59:10.251;2593;agv1;agv1_transport_to_cell1_buffer;start
16-06-2023 17:03:21.119;7242;mes;new_order;NA
16-06-2023 17:03:21.119;7242;mes;direct_to_line1;NA
16-06-2023 17:04:20.781;2593;agv1;agv1_transport_to_cell1_buffer;end
16-06-2023 17:08:20.911;2588;cell1;cell1_operation;end
16-06-2023 17:08:20.911;2588;mes;order_completed;NA
16-06-2023 17:08:20.911;2589;mes;enter_cell1;NA
16-06-2023 17:08:20.911;2589;cell1;cell1_operation;start
16-06-2023 17:08:20.911;2594;agv1;agv1_transport_to_cell1_buffer;start
16-06-2023 17:11:25.480;7243;mes;new_order;NA
16-06-2023 17:11:25.480;7243;mes;direct_to_line1;NA
16-06-2023 17:12:47.263;7244;mes;new_order;NA
16-06-2023 17:12:47.263;7244;mes;direct_to_line1;NA
16-06-2023 17:13:48.808;2594;agv1;agv1_transport_to_cell1_buffer;end
16-06-2023 17:15:41.252;2589;cell1;cell1_operation;end
16-06-2023 17:15:41.252;2589;mes;order_completed;NA
16-06-2023 17:15:41.252;2590;mes;enter_cell1;NA
16-06-2023 17:15:41.252;2590;cell1;cell1_operation;start
16-06-2023 17:15:41.252;2595;agv1;agv1_transport_to_cell1_buffer;start
16-06-2023 17:15:54.005;7245;mes;new_order;NA
16-06-2023 17:15:54.005;7245;mes;direct_to_line2;NA
16-06-2023 17:16:24.100;7246;mes;new_order;NA
16-06-2023 17:16:24.100;7246;mes;direct_to_line1;NA
16-06-2023 17:19:26.325;7247;mes;new_order;NA
16-06-2023 17:19:26.325;7247;mes;direct_to_line1;NA
16-06-2023 17:20:22.595;2595;agv1;agv1_transport_to_cell1_buffer;end
16-06-2023 17:21:31.427;2590;cell1;cell1_operation;end
16-06-2023 17:21:31.427;2590;mes;order_completed;NA
16-06-2023 17:21:31.427;2591;mes;enter_cell1;NA
16-06-2023 17:21:31.427;2591;cell1;cell1_operation;start
16-06-2023 17:21:31.427;2597;agv1;agv1_transport_to_cell1_buffer;start
16-06-2023 17:26:21.747;2597;agv1;agv1_transport_to_cell1_buffer;end
16-06-2023 17:26:57.374;7248;mes;new_order;NA
16-06-2023 17:26:57.374;7248;mes;direct_to_line1;NA
16-06-2023 17:28:38.366;2591;cell1;cell1_operation;end
16-06-2023 17:28:38.366;2591;mes;order_completed;NA
16-06-2023 17:28:38.366;2592;mes;enter_cell1;NA
16-06-2023 17:28:38.366;2592;cell1;cell1_operation;start
16-06-2023 17:28:38.366;2598;agv1;agv1_transport_to_cell1_buffer;start
16-06-2023 17:29:36.593;7249;mes;new_order;NA
16-06-2023 17:29:36.593;7249;mes;direct_to_line1;NA
16-06-2023 17:33:17.454;2598;agv1;agv1_transport_to_cell1_buffer;end
16-06-2023 17:33:26.070;7250;mes;new_order;NA
16-06-2023 17:33:26.070;7250;mes;direct_to_line1;NA
16-06-2023 17:36:30.253;7251;mes;new_order;NA
16-06-2023 17:36:30.253;7251;mes;direct_to_line1;NA
16-06-2023 17:36:47.781;2592;cell1;cell1_operation;end
16-06-2023 17:36:47.781;2592;mes;order_completed;NA
16-06-2023 17:37:49.359;7252;mes;new_order;NA
16-06-2023 17:37:49.359;7252;mes;direct_to_line1;NA
16-06-2023 17:38:02.240;7253;mes;new_order;NA
16-06-2023 17:38:02.240;7253;mes;direct_to_line1;NA
16-06-2023 17:38:23.184;7254;mes;new_order;NA
16-06-2023 17:38:23.184;7254;mes;direct_to_line1;NA
16-06-2023 17:38:23.943;7255;mes;new_order;NA
16-06-2023 17:38:23.943;7255;mes;direct_to_line1;NA
16-06-2023 17:40:58.708;7256;mes;new_order;NA
16-06-2023 17:40:58.708;7256;mes;direct_to_line1;NA
16-06-2023 17:41:30.176;7257;mes;new_order;NA
16-06-2023 17:41:30.176;7257;mes;direct_to_line1;NA
16-06-2023 17:44:41.671;7258;mes;new_order;NA
16-06-2023 17:44:41.671;7258;mes;direct_to_line2;NA
16-06-2023 17:48:23.576;7259;mes;new_order;NA
16-06-2023 17:48:23.576;7259;mes;direct_to_line1;NA
16-06-2023 17:49:05.575;7260;mes;new_order;NA
16-06-2023 17:49:05.575;7260;mes;direct_to_line1;NA
16-06-2023 17:50:34.559;7261;mes;new_order;NA
16-06-2023 17:50:34.559;7261;mes;direct_to_line1;NA
16-06-2023 17:53:40.374;7262;mes;new_order;NA
16-06-2023 17:53:40.374;7262;mes;direct_to_line2;NA
16-06-2023 17:56:00.411;7263;mes;new_order;NA
16-06-2023 17:56:00.411;7263;mes;direct_to_line2;NA
16-06-2023 18:06:04.632;7264;mes;new_order;NA
16-06-2023 18:06:04.632;7264;mes;direct_to_line1;NA
16-06-2023 18:07:21.279;7265;mes;new_order;NA
16-06-2023 18:07:21.279;7265;mes;direct_to_line1;NA
16-06-2023 18:07:41.486;7266;mes;new_order;NA
16-06-2023 18:07:41.486;7266;mes;direct_to_line1;NA
16-06-2023 18:09:37.720;7267;mes;new_order;NA
16-06-2023 18:09:37.720;7267;mes;direct_to_line1;NA
16-06-2023 18:12:44.463;7268;mes;new_order;NA
16-06-2023 18:12:44.463;7268;mes;direct_to_line1;NA
16-06-2023 18:14:35.876;7269;mes;new_order;NA
16-06-2023 18:14:35.876;7269;mes;direct_to_line1;NA
16-06-2023 18:18:51.247;7270;mes;new_order;NA
16-06-2023 18:18:51.247;7270;mes;direct_to_line2;NA
16-06-2023 18:20:02.444;3060;agv2;agv2_transport_to_cell2_buffer;start
16-06-2023 18:22:44.914;7271;mes;new_order;NA
16-06-2023 18:22:44.914;7271;mes;direct_to_line1;NA
16-06-2023 18:23:17.904;7272;mes;new_order;NA
16-06-2023 18:23:17.904;7272;mes;direct_to_line1;NA
16-06-2023 18:27:14.837;3060;agv2;agv2_transport_to_cell2_buffer;end
16-06-2023 18:27:14.837;3060;mes;enter_cell2;NA
16-06-2023 18:27:14.837;3060;cell2;cell2_operation;start
16-06-2023 18:27:14.837;3063;agv2;agv2_transport_to_cell2_buffer;start
16-06-2023 18:31:06.410;7273;mes;new_order;NA
16-06-2023 18:31:06.410;7273;mes;direct_to_line1;NA
16-06-2023 18:32:13.157;7274;mes;new_order;NA
16-06-2023 18:32:13.157;7274;mes;direct_to_line1;NA
16-06-2023 18:33:38.654;3063;agv2;agv2_transport_to_cell2_buffer;end
16-06-2023 18:33:38.654;3069;agv2;agv2_transport_to_cell2_buffer;start
16-06-2023 18:34:00.978;3060;cell2;cell2_operation;end
16-06-2023 18:34:00.978;3060;mes;order_completed;NA
16-06-2023 18:34:00.978;3063;mes;enter_cell2;NA
16-06-2023 18:34:00.978;3063;cell2;cell2_operation;start
16-06-2023 18:34:06.286;7275;mes;new_order;NA
16-06-2023 18:34:06.286;7275;mes;direct_to_line2;NA
16-06-2023 18:37:34.022;7276;mes;new_order;NA
16-06-2023 18:37:34.022;7276;mes;direct_to_line1;NA
16-06-2023 18:39:23.149;7277;mes;new_order;NA
16-06-2023 18:39:23.149;7277;mes;direct_to_line1;NA
16-06-2023 18:40:09.898;3069;agv2;agv2_transport_to_cell2_buffer;end
16-06-2023 18:40:09.898;3071;agv2;agv2_transport_to_cell2_buffer;start
16-06-2023 18:40:56.415;2593;mes;enter_cell1;NA
16-06-2023 18:40:56.415;2593;cell1;cell1_operation;start
16-06-2023 18:40:56.415;2599;agv1;agv1_transport_to_cell1_buffer;start
16-06-2023 18:41:29.221;3063;cell2;cell2_operation;end
16-06-2023 18:41:29.221;3063;mes;order_completed;NA
16-06-2023 18:41:29.221;3069;mes;enter_cell2;NA
16-06-2023 18:41:29.221;3069;cell2;cell2_operation;start
16-06-2023 18:46:05.438;7278;mes;new_order;NA
16-06-2023 18:46:05.438;7278;mes;direct_to_line2;NA
16-06-2023 18:46:35.535;2599;agv1;agv1_transport_to_cell1_buffer;end
16-06-2023 18:46:57.548;3071;agv2;agv2_transport_to_cell2_buffer;end
16-06-2023 18:46:57.548;3081;agv2;agv2_transport_to_cell2_buffer;start
16-06-2023 18:47:39.801;3069;cell2;cell2_operation;end
16-06-2023 18:47:39.801;3069;mes;order_completed;NA
16-06-2023 18:47:39.801;3071;mes;enter_cell2;NA
16-06-2023 18:47:39.801;3071;cell2;cell2_operation;start
16-06-2023 18:47:43.085;7279;mes;new_order;NA
16-06-2023 18:47:43.085;7279;mes;direct_to_line1;NA
16-06-2023 18:48:41.147;2593;cell1;cell1_operation;end
16-06-2023 18:48:41.147;2593;mes;order_completed;NA
16-06-2023 18:48:41.147;2594;mes;enter_cell1;NA
16-06-2023 18:48:41.147;2594;cell1;cell1_operation;start
16-06-2023 18:49:36.167;7280;mes;new_order;NA
16-06-2023 18:49:36.167;7280;mes;direct_to_line2;NA
16-06-2023 18:50:00.292;7281;mes;new_order;NA
16-06-2023 18:50:00.292;7281;mes;direct_to_line1;NA
16-06-2023 18:54:08.823;3081;agv2;agv2_transport_to_cell2_buffer;end
16-06-2023 18:54:08.823;3082;agv2;agv2_transport_to_cell2_buffer;start
16-06-2023 18:55:10.933;3071;cell2;cell2_operation;end
16-06-2023 18:55:10.933;3071;mes;order_completed;NA
16-06-2023 18:55:10.933;3081;mes;enter_cell2;NA
16-06-2023 18:55:10.933;3081;cell2;cell2_operation;start
16-06-2023 18:56:08.548;7282;mes;new_order;NA
16-06-2023 18:56:08.548;7282;mes;direct_to_line2;NA
16-06-2023 18:56:23.526;2594;cell1;cell1_operation;end
16-06-2023 18:56:23.526;2594;mes;order_completed;NA
16-06-2023 18:56:23.526;2595;mes;enter_cell1;NA
16-06-2023 18:56:23.526;2595;cell1;cell1_operation;start
16-06-2023 18:59:09.885;7283;mes;new_order;NA
16-06-2023 18:59:09.885;7283;mes;direct_to_line1;NA
16-06-2023 18:59:41.421;7284;mes;new_order;NA
16-06-2023 18:59:41.421;7284;mes;direct_to_line2;NA
16-06-2023 19:00:11.239;3082;agv2;agv2_transport_to_cell2_buffer;end
16-06-2023 19:00:11.239;3086;agv2;agv2_transport_to_cell2_buffer;start
16-06-2023 19:02:24.611;3081;cell2;cell2_operation;end
16-06-2023 19:02:24.611;3081;mes;order_completed;NA
16-06-2023 19:02:24.611;3082;mes;enter_cell2;NA
16-06-2023 19:02:24.611;3082;cell2;cell2_operation;start
16-06-2023 19:03:25.736;2595;cell1;cell1_operation;end
16-06-2023 19:03:25.736;2595;mes;order_completed;NA
16-06-2023 19:03:25.736;2597;mes;enter_cell1;NA
16-06-2023 19:03:25.736;2597;cell1;cell1_operation;start
16-06-2023 19:04:58.770;7285;mes;new_order;NA
16-06-2023 19:04:58.770;7285;mes;direct_to_line1;NA
16-06-2023 19:06:05.537;3086;agv2;agv2_transport_to_cell2_buffer;end
16-06-2023 19:06:05.537;3087;agv2;agv2_transport_to_cell2_buffer;start
16-06-2023 19:08:38.327;7286;mes;new_order;NA
16-06-2023 19:08:38.327;7286;mes;direct_to_line1;NA
16-06-2023 19:09:19.349;7287;mes;new_order;NA
16-06-2023 19:09:19.349;7287;mes;direct_to_line1;NA
16-06-2023 19:09:28.026;3082;cell2;cell2_operation;end
16-06-2023 19:09:28.026;3082;mes;order_completed;NA
16-06-2023 19:09:47.594;7288;mes;new_order;NA
16-06-2023 19:09:47.594;7288;mes;direct_to_line2;NA
16-06-2023 19:10:41.537;7289;mes;new_order;NA
16-06-2023 19:10:41.537;7289;mes;direct_to_line2;NA
16-06-2023 19:11:03.813;3087;agv2;agv2_transport_to_cell2_buffer;end
16-06-2023 19:11:03.813;3088;agv2;agv2_transport_to_cell2_buffer;start
16-06-2023 19:11:08.932;2597;cell1;cell1_operation;end
16-06-2023 19:11:08.932;2597;mes;order_completed;NA
16-06-2023 19:11:08.932;2598;mes;enter_cell1;NA
16-06-2023 19:11:08.932;2598;cell1;cell1_operation;start
16-06-2023 19:11:46.254;7290;mes;new_order;NA
16-06-2023 19:11:46.254;7290;mes;direct_to_line1;NA
16-06-2023 19:17:42.982;3088;agv2;agv2_transport_to_cell2_buffer;end
16-06-2023 19:17:42.982;3090;agv2;agv2_transport_to_cell2_buffer;start
16-06-2023 19:17:52.547;7291;mes;new_order;NA
16-06-2023 19:17:52.547;7291;mes;direct_to_line2;NA
16-06-2023 19:18:43.993;2598;cell1;cell1_operation;end
16-06-2023 19:18:43.993;2598;mes;order_completed;NA
16-06-2023 19:18:43.993;2599;mes;enter_cell1;NA
16-06-2023 19:18:43.993;2599;cell1;cell1_operation;start
16-06-2023 19:18:58.095;7292;mes;new_order;NA
16-06-2023 19:18:58.095;7292;mes;direct_to_line1;NA
16-06-2023 19:19:38.528;7293;mes;new_order;NA
16-06-2023 19:19:38.528;7293;mes;direct_to_line1;NA
16-06-2023 19:23:26.504;3090;agv2;agv2_transport_to_cell2_buffer;end
16-06-2023 19:23:26.504;3092;agv2;agv2_transport_to_cell2_buffer;start
16-06-2023 19:23:48.524;7294;mes;new_order;NA
16-06-2023 19:23:48.524;7294;mes;direct_to_line2;NA
16-06-2023 19:26:31.554;2599;cell1;cell1_operation;end
16-06-2023 19:26:31.554;2599;mes;order_completed;NA
16-06-2023 19:27:24.107;7295;mes;new_order;NA
16-06-2023 19:27:24.107;7295;mes;direct_to_line2;NA
16-06-2023 19:31:11.685;3092;agv2;agv2_transport_to_cell2_buffer;end
16-06-2023 19:31:36.152;7296;mes;new_order;NA
16-06-2023 19:31:36.152;7296;mes;direct_to_line1;NA
16-06-2023 19:39:29.827;7297;mes;new_order;NA
16-06-2023 19:39:29.827;7297;mes;direct_to_line1;NA
16-06-2023 19:39:35.549;7298;mes;new_order;NA
16-06-2023 19:39:35.549;7298;mes;direct_to_line1;NA
16-06-2023 19:42:24.510;7299;mes;new_order;NA
16-06-2023 19:42:24.510;7299;mes;direct_to_line2;NA
16-06-2023 19:49:12.446;7300;mes;new_order;NA
16-06-2023 19:49:12.446;7300;mes;direct_to_line2;NA
16-06-2023 19:51:12.503;7301;mes;new_order;NA
16-06-2023 19:51:12.503;7301;mes;direct_to_line2;NA
16-06-2023 19:56:53.238;7302;mes;new_order;NA
16-06-2023 19:56:53.238;7302;mes;direct_to_line1;NA
16-06-2023 19:57:14.956;7303;mes;new_order;NA
16-06-2023 19:57:14.956;7303;mes;direct_to_line1;NA
16-06-2023 19:57:47.364;7304;mes;new_order;NA
16-06-2023 19:57:47.364;7304;mes;direct_to_line1;NA
16-06-2023 20:00:36.788;7305;mes;new_order;NA
16-06-2023 20:00:36.788;7305;mes;direct_to_line2;NA
16-06-2023 20:04:02.288;7306;mes;new_order;NA
16-06-2023 20:04:02.288;7306;mes;direct_to_line1;NA
16-06-2023 20:06:21.818;7307;mes;new_order;NA
16-06-2023 20:06:21.818;7307;mes;direct_to_line1;NA
16-06-2023 20:07:48.987;7308;mes;new_order;NA
16-06-2023 20:07:48.987;7308;mes;direct_to_line2;NA
16-06-2023 20:08:55.301;7309;mes;new_order;NA
16-06-2023 20:08:55.301;7309;mes;direct_to_line2;NA
16-06-2023 20:09:09.891;7310;mes;new_order;NA
16-06-2023 20:09:09.891;7310;mes;direct_to_line1;NA
16-06-2023 20:10:52.960;7311;mes;new_order;NA
16-06-2023 20:10:52.960;7311;mes;direct_to_line1;NA
16-06-2023 20:12:59.957;3086;mes;enter_cell2;NA
16-06-2023 20:12:59.957;3086;cell2;cell2_operation;start
16-06-2023 20:12:59.957;3095;agv2;agv2_transport_to_cell2_buffer;start
16-06-2023 20:18:16.624;3095;agv2;agv2_transport_to_cell2_buffer;end
16-06-2023 20:21:11.401;3086;cell2;cell2_operation;end
16-06-2023 20:21:11.401;3086;mes;order_completed;NA
16-06-2023 20:21:11.401;3087;mes;enter_cell2;NA
16-06-2023 20:21:11.401;3087;cell2;cell2_operation;start
16-06-2023 20:23:43.450;7312;mes;new_order;NA
16-06-2023 20:23:43.450;7312;mes;direct_to_line1;NA
16-06-2023 20:27:42.493;7313;mes;new_order;NA
16-06-2023 20:27:42.493;7313;mes;direct_to_line1;NA
16-06-2023 20:30:45.962;3087;cell2;cell2_operation;end
16-06-2023 20:30:45.962;3087;mes;order_completed;NA
16-06-2023 20:30:45.962;3088;mes;enter_cell2;NA
16-06-2023 20:30:45.962;3088;cell2;cell2_operation;start
16-06-2023 20:31:23.976;7314;mes;new_order;NA
16-06-2023 20:31:23.976;7314;mes;direct_to_line1;NA
16-06-2023 20:31:54.451;7315;mes;new_order;NA
16-06-2023 20:31:54.451;7315;mes;direct_to_line2;NA
16-06-2023 20:39:32.117;3088;cell2;cell2_operation;end
16-06-2023 20:39:32.117;3088;mes;order_completed;NA
16-06-2023 20:39:32.117;3090;mes;enter_cell2;NA
16-06-2023 20:39:32.117;3090;cell2;cell2_operation;start
16-06-2023 20:40:40.582;7316;mes;new_order;NA
16-06-2023 20:40:40.582;7316;mes;direct_to_line2;NA
16-06-2023 20:45:43.001;7317;mes;new_order;NA
16-06-2023 20:45:43.001;7317;mes;direct_to_line1;NA
16-06-2023 20:47:41.441;3090;cell2;cell2_operation;end
16-06-2023 20:47:41.441;3090;mes;order_completed;NA
16-06-2023 20:47:41.441;3092;mes;enter_cell2;NA
16-06-2023 20:47:41.441;3092;cell2;cell2_operation;start
16-06-2023 20:48:45.392;7318;mes;new_order;NA
16-06-2023 20:48:45.392;7318;mes;direct_to_line1;NA
16-06-2023 20:51:30.759;7319;mes;new_order;NA
16-06-2023 20:51:30.759;7319;mes;direct_to_line2;NA
16-06-2023 20:54:35.217;7320;mes;new_order;NA
16-06-2023 20:54:35.217;7320;mes;direct_to_line1;NA
16-06-2023 20:56:17.260;3092;cell2;cell2_operation;end
16-06-2023 20:56:17.260;3092;mes;order_completed;NA
16-06-2023 20:56:17.260;3095;mes;enter_cell2;NA
16-06-2023 20:56:17.260;3095;cell2;cell2_operation;start
16-06-2023 20:56:57.732;7321;mes;new_order;NA
16-06-2023 20:56:57.732;7321;mes;direct_to_line2;NA
16-06-2023 20:58:05.658;7322;mes;new_order;NA
16-06-2023 20:58:05.658;7322;mes;direct_to_line2;NA
16-06-2023 20:59:01.799;7323;mes;new_order;NA
16-06-2023 20:59:01.799;7323;mes;direct_to_line1;NA
16-06-2023 21:00:24.092;7324;mes;new_order;NA
16-06-2023 21:00:24.092;7324;mes;direct_to_line2;NA
16-06-2023 21:03:01.443;3095;cell2;cell2_operation;end
16-06-2023 21:03:01.443;3095;mes;order_completed;NA
16-06-2023 21:09:41.767;7325;mes;new_order;NA
16-06-2023 21:09:41.767;7325;mes;direct_to_line1;NA
16-06-2023 21:13:15.582;7326;mes;new_order;NA
16-06-2023 21:13:15.582;7326;mes;direct_to_line1;NA
16-06-2023 21:15:21.352;2601;agv1;agv1_transport_to_cell1_buffer;start
16-06-2023 21:15:27.744;7327;mes;new_order;NA
16-06-2023 21:15:27.744;7327;mes;direct_to_line1;NA
16-06-2023 21:18:06.071;2601;agv1;agv1_transport_to_cell1_buffer;end
16-06-2023 21:18:06.071;2601;mes;enter_cell1;NA
16-06-2023 21:18:06.071;2601;cell1;cell1_operation;start
16-06-2023 21:18:06.071;2602;agv1;agv1_transport_to_cell1_buffer;start
16-06-2023 21:18:12.286;7328;mes;new_order;NA
16-06-2023 21:18:12.286;7328;mes;direct_to_line2;NA
16-06-2023 21:19:17.027;7329;mes;new_order;NA
16-06-2023 21:19:17.027;7329;mes;direct_to_line2;NA
16-06-2023 21:21:47.072;2602;agv1;agv1_transport_to_cell1_buffer;end
16-06-2023 21:21:47.072;2604;agv1;agv1_transport_to_cell1_buffer;start
16-06-2023 21:23:43.560;2601;cell1;cell1_operation;end
16-06-2023 21:23:43.560;2601;mes;order_completed;NA
16-06-2023 21:23:43.560;2602;mes;enter_cell1;NA
16-06-2023 21:23:43.560;2602;cell1;cell1_operation;start
16-06-2023 21:24:32.747;7330;mes;new_order;NA
16-06-2023 21:24:32.747;7330;mes;direct_to_line1;NA
16-06-2023 21:24:39.410;2604;agv1;agv1_transport_to_cell1_buffer;end
16-06-2023 21:24:39.410;2605;agv1;agv1_transport_to_cell1_buffer;start
16-06-2023 21:28:09.868;7331;mes;new_order;NA
16-06-2023 21:28:09.868;7331;mes;direct_to_line2;NA
16-06-2023 21:28:24.540;7332;mes;new_order;NA
16-06-2023 21:28:24.540;7332;mes;direct_to_line1;NA
16-06-2023 21:28:37.504;2605;agv1;agv1_transport_to_cell1_buffer;end
16-06-2023 21:28:37.504;2610;agv1;agv1_transport_to_cell1_buffer;start
16-06-2023 21:31:51.583;2602;cell1;cell1_operation;end
16-06-2023 21:31:51.583;2602;mes;order_completed;NA
16-06-2023 21:31:51.583;2604;mes;enter_cell1;NA
16-06-2023 21:31:51.583;2604;cell1;cell1_operation;start
16-06-2023 21:32:24.317;2610;agv1;agv1_transport_to_cell1_buffer;end
16-06-2023 21:32:24.317;2612;agv1;agv1_transport_to_cell1_buffer;start
16-06-2023 21:33:17.118;7333;mes;new_order;NA
16-06-2023 21:33:17.118;7333;mes;direct_to_line1;NA
16-06-2023 21:35:33.263;7334;mes;new_order;NA
16-06-2023 21:35:33.263;7334;mes;direct_to_line1;NA
16-06-2023 21:36:22.441;2612;agv1;agv1_transport_to_cell1_buffer;end
16-06-2023 21:36:22.441;2613;agv1;agv1_transport_to_cell1_buffer;start
16-06-2023 21:39:13.964;2604;cell1;cell1_operation;end
16-06-2023 21:39:13.964;2604;mes;order_completed;NA
16-06-2023 21:39:13.964;2605;mes;enter_cell1;NA
16-06-2023 21:39:13.964;2605;cell1;cell1_operation;start
16-06-2023 21:39:53.961;7335;mes;new_order;NA
16-06-2023 21:39:53.961;7335;mes;direct_to_line1;NA
16-06-2023 21:41:06.909;2613;agv1;agv1_transport_to_cell1_buffer;end
16-06-2023 21:41:06.909;2617;agv1;agv1_transport_to_cell1_buffer;start
16-06-2023 21:43:54.722;7336;mes;new_order;NA
16-06-2023 21:43:54.722;7336;mes;direct_to_line1;NA
16-06-2023 21:44:08.806;7337;mes;new_order;NA
16-06-2023 21:44:08.806;7337;mes;direct_to_line2;NA
16-06-2023 21:44:39.085;7338;mes;new_order;NA
16-06-2023 21:44:39.085;7338;mes;direct_to_line2;NA
16-06-2023 21:45:12.367;2617;agv1;agv1_transport_to_cell1_buffer;end
16-06-2023 21:45:12.367;2618;agv1;agv1_transport_to_cell1_buffer;start
16-06-2023 21:45:47.483;2605;cell1;cell1_operation;end
16-06-2023 21:45:47.483;2605;mes;order_completed;NA
16-06-2023 21:45:47.483;2610;mes;enter_cell1;NA
16-06-2023 21:45:47.483;2610;cell1;cell1_operation;start
16-06-2023 21:47:04.660;7339;mes;new_order;NA
16-06-2023 21:47:04.660;7339;mes;direct_to_line2;NA
16-06-2023 21:49:57.885;7340;mes;new_order;NA
16-06-2023 21:49:57.885;7340;mes;direct_to_line1;NA
16-06-2023 21:51:15.677;2618;agv1;agv1_transport_to_cell1_buffer;end
16-06-2023 21:51:15.677;2619;agv1;agv1_transport_to_cell1_buffer;start
16-06-2023 21:53:21.152;2619;agv1;agv1_transport_to_cell1_buffer;end
16-06-2023 21:54:49.884;2610;cell1;cell1_operation;end
16-06-2023 21:54:49.884;2610;mes;order_completed;NA
16-06-2023 21:54:49.884;2612;mes;enter_cell1;NA
16-06-2023 21:54:49.884;2612;cell1;cell1_operation;start
16-06-2023 21:54:49.884;2621;agv1;agv1_transport_to_cell1_buffer;start
16-06-2023 21:57:07.602;2621;agv1;agv1_transport_to_cell1_buffer;end
16-06-2023 22:02:11.792;2612;cell1;cell1_operation;end
16-06-2023 22:02:11.792;2612;mes;order_completed;NA
16-06-2023 22:02:11.792;2613;mes;enter_cell1;NA
16-06-2023 22:02:11.792;2613;cell1;cell1_operation;start
16-06-2023 22:02:11.792;2623;agv1;agv1_transport_to_cell1_buffer;start
16-06-2023 22:06:11.676;2623;agv1;agv1_transport_to_cell1_buffer;end
16-06-2023 22:10:14.773;2613;cell1;cell1_operation;end
16-06-2023 22:10:14.773;2613;mes;order_completed;NA
16-06-2023 22:10:14.773;2617;mes;enter_cell1;NA
16-06-2023 22:10:14.773;2617;cell1;cell1_operation;start
16-06-2023 22:10:14.773;2624;agv1;agv1_transport_to_cell1_buffer;start
16-06-2023 22:12:53.037;2624;agv1;agv1_transport_to_cell1_buffer;end
16-06-2023 22:13:59.502;7341;mes;new_order;NA
16-06-2023 22:13:59.502;7341;mes;direct_to_line1;NA
16-06-2023 22:15:32.174;7342;mes;new_order;NA
16-06-2023 22:15:32.174;7342;mes;direct_to_line2;NA
16-06-2023 22:15:51.164;7343;mes;new_order;NA
16-06-2023 22:15:51.164;7343;mes;direct_to_line1;NA
16-06-2023 22:16:56.622;2617;cell1;cell1_operation;end
16-06-2023 22:16:56.622;2617;mes;order_completed;NA
16-06-2023 22:16:56.622;2618;mes;enter_cell1;NA
16-06-2023 22:16:56.622;2618;cell1;cell1_operation;start
16-06-2023 22:16:56.622;2626;agv1;agv1_transport_to_cell1_buffer;start
16-06-2023 22:20:05.585;7344;mes;new_order;NA
16-06-2023 22:20:05.585;7344;mes;direct_to_line1;NA
16-06-2023 22:20:43.874;2626;agv1;agv1_transport_to_cell1_buffer;end
16-06-2023 22:25:26.580;2618;cell1;cell1_operation;end
16-06-2023 22:25:26.580;2618;mes;order_completed;NA
16-06-2023 22:25:26.580;2619;mes;enter_cell1;NA
16-06-2023 22:25:26.580;2619;cell1;cell1_operation;start
16-06-2023 22:25:26.580;2629;agv1;agv1_transport_to_cell1_buffer;start
16-06-2023 22:26:44.136;7345;mes;new_order;NA
16-06-2023 22:26:44.136;7345;mes;direct_to_line1;NA
16-06-2023 22:28:06.580;7346;mes;new_order;NA
16-06-2023 22:28:06.580;7346;mes;direct_to_line2;NA
16-06-2023 22:28:52.592;2629;agv1;agv1_transport_to_cell1_buffer;end
16-06-2023 22:32:27.670;2619;cell1;cell1_operation;end
16-06-2023 22:32:27.670;2619;mes;order_completed;NA
16-06-2023 22:33:55.824;7347;mes;new_order;NA
16-06-2023 22:33:55.824;7347;mes;direct_to_line2;NA
16-06-2023 22:37:15.868;7348;mes;new_order;NA
16-06-2023 22:37:15.868;7348;mes;direct_to_line1;NA
16-06-2023 22:44:07.357;7349;mes;new_order;NA
16-06-2023 22:44:07.357;7349;mes;direct_to_line2;NA
16-06-2023 22:49:14.913;7350;mes;new_order;NA
16-06-2023 22:49:14.913;7350;mes;direct_to_line2;NA
16-06-2023 22:51:16.098;7351;mes;new_order;NA
16-06-2023 22:51:16.098;7351;mes;direct_to_line2;NA
16-06-2023 22:51:57.728;7352;mes;new_order;NA
16-06-2023 22:51:57.728;7352;mes;direct_to_line2;NA
16-06-2023 22:53:04.729;3096;agv2;agv2_transport_to_cell2_buffer;start
16-06-2023 22:53:28.021;7353;mes;new_order;NA
16-06-2023 22:53:28.021;7353;mes;direct_to_line2;NA
16-06-2023 22:58:07.639;3096;agv2;agv2_transport_to_cell2_buffer;end
16-06-2023 22:58:07.639;3096;mes;enter_cell2;NA
16-06-2023 22:58:07.639;3096;cell2;cell2_operation;start
16-06-2023 22:58:07.639;3097;agv2;agv2_transport_to_cell2_buffer;start
16-06-2023 23:04:03.515;3097;agv2;agv2_transport_to_cell2_buffer;end
16-06-2023 23:04:03.515;3101;agv2;agv2_transport_to_cell2_buffer;start
16-06-2023 23:04:53.955;7354;mes;new_order;NA
16-06-2023 23:04:53.955;7354;mes;direct_to_line2;NA
16-06-2023 23:04:53.960;7355;mes;new_order;NA
16-06-2023 23:04:53.960;7355;mes;direct_to_line1;NA
16-06-2023 23:06:09.837;3096;cell2;cell2_operation;end
16-06-2023 23:06:09.837;3096;mes;order_completed;NA
