timestamp;order_id;resource;event;event_type
12-06-2023 13:44:50.573;1917;cell1;cell1_operation;end
12-06-2023 13:44:50.573;1917;mes;order_completed;NA
12-06-2023 13:44:50.573;1920;mes;enter_cell1;NA
12-06-2023 13:44:50.573;1920;cell1;cell1_operation;start
12-06-2023 13:51:23.394;1920;cell1;cell1_operation;end
12-06-2023 13:51:23.394;1920;mes;order_completed;NA
12-06-2023 13:51:23.394;1921;mes;enter_cell1;NA
12-06-2023 13:51:23.394;1921;cell1;cell1_operation;start
12-06-2023 13:53:45.448;5608;mes;new_order;NA
12-06-2023 13:53:45.448;5608;mes;direct_to_line1;NA
12-06-2023 13:58:23.725;1921;cell1;cell1_operation;end
12-06-2023 13:58:23.725;1921;mes;order_completed;NA
12-06-2023 13:59:11.067;5609;mes;new_order;NA
12-06-2023 13:59:11.067;5609;mes;direct_to_line1;NA
12-06-2023 13:59:37.557;5610;mes;new_order;NA
12-06-2023 13:59:37.557;5610;mes;direct_to_line2;NA
12-06-2023 13:59:46.145;5611;mes;new_order;NA
12-06-2023 13:59:46.145;5611;mes;direct_to_line2;NA
12-06-2023 14:19:31.767;5612;mes;new_order;NA
12-06-2023 14:19:31.767;5612;mes;direct_to_line1;NA
12-06-2023 14:22:21.719;5613;mes;new_order;NA
12-06-2023 14:22:21.719;5613;mes;direct_to_line1;NA
12-06-2023 14:24:44.956;5614;mes;new_order;NA
12-06-2023 14:24:44.956;5614;mes;direct_to_line2;NA
12-06-2023 14:25:32.863;5615;mes;new_order;NA
12-06-2023 14:25:32.863;5615;mes;direct_to_line1;NA
12-06-2023 14:37:50.814;5616;mes;new_order;NA
12-06-2023 14:37:50.814;5616;mes;direct_to_line1;NA
12-06-2023 14:48:03.587;5617;mes;new_order;NA
12-06-2023 14:48:03.587;5617;mes;direct_to_line1;NA
12-06-2023 14:54:07.538;5618;mes;new_order;NA
12-06-2023 14:54:07.538;5618;mes;direct_to_line1;NA
12-06-2023 14:56:44.427;5619;mes;new_order;NA
12-06-2023 14:56:44.427;5619;mes;direct_to_line1;NA
12-06-2023 15:00:25.290;5620;mes;new_order;NA
12-06-2023 15:00:25.290;5620;mes;direct_to_line2;NA
12-06-2023 15:02:12.745;5621;mes;new_order;NA
12-06-2023 15:02:12.745;5621;mes;direct_to_line1;NA
12-06-2023 15:03:46.803;5622;mes;new_order;NA
12-06-2023 15:03:46.803;5622;mes;direct_to_line2;NA
12-06-2023 15:05:54.144;2503;agv2;agv2_transport_to_cell2_buffer;start
12-06-2023 15:08:13.292;5623;mes;new_order;NA
12-06-2023 15:08:13.292;5623;mes;direct_to_line1;NA
12-06-2023 15:10:34.498;5624;mes;new_order;NA
12-06-2023 15:10:34.498;5624;mes;direct_to_line1;NA
12-06-2023 15:12:26.921;2503;agv2;agv2_transport_to_cell2_buffer;end
12-06-2023 15:12:26.921;2503;mes;enter_cell2;NA
12-06-2023 15:12:26.921;2503;cell2;cell2_operation;start
12-06-2023 15:12:26.921;2504;agv2;agv2_transport_to_cell2_buffer;start
12-06-2023 15:17:27.245;5625;mes;new_order;NA
12-06-2023 15:17:27.245;5625;mes;direct_to_line2;NA
12-06-2023 15:18:06.905;2504;agv2;agv2_transport_to_cell2_buffer;end
12-06-2023 15:18:06.905;2507;agv2;agv2_transport_to_cell2_buffer;start
12-06-2023 15:20:07.455;1923;agv1;agv1_transport_to_cell1_buffer;start
12-06-2023 15:20:59.029;2503;cell2;cell2_operation;end
12-06-2023 15:20:59.029;2503;mes;order_completed;NA
12-06-2023 15:20:59.029;2504;mes;enter_cell2;NA
12-06-2023 15:20:59.029;2504;cell2;cell2_operation;start
12-06-2023 15:22:29.937;5626;mes;new_order;NA
12-06-2023 15:22:29.937;5626;mes;direct_to_line1;NA
12-06-2023 15:23:38.380;5627;mes;new_order;NA
12-06-2023 15:23:38.380;5627;mes;direct_to_line2;NA
12-06-2023 15:25:28.853;2507;agv2;agv2_transport_to_cell2_buffer;end
12-06-2023 15:25:28.853;2509;agv2;agv2_transport_to_cell2_buffer;start
12-06-2023 15:25:57.637;1923;agv1;agv1_transport_to_cell1_buffer;end
12-06-2023 15:25:57.637;1927;agv1;agv1_transport_to_cell1_buffer;start
12-06-2023 15:29:07.157;2504;cell2;cell2_operation;end
12-06-2023 15:29:07.157;2504;mes;order_completed;NA
12-06-2023 15:29:07.157;2507;mes;enter_cell2;NA
12-06-2023 15:29:07.157;2507;cell2;cell2_operation;start
12-06-2023 15:29:09.068;5628;mes;new_order;NA
12-06-2023 15:29:09.068;5628;mes;direct_to_line1;NA
12-06-2023 15:29:32.521;1927;agv1;agv1_transport_to_cell1_buffer;end
12-06-2023 15:29:32.521;1929;agv1;agv1_transport_to_cell1_buffer;start
12-06-2023 15:32:13.197;2509;agv2;agv2_transport_to_cell2_buffer;end
12-06-2023 15:32:13.197;2514;agv2;agv2_transport_to_cell2_buffer;start
12-06-2023 15:33:59.782;5629;mes;new_order;NA
12-06-2023 15:33:59.782;5629;mes;direct_to_line2;NA
12-06-2023 15:34:29.452;5630;mes;new_order;NA
12-06-2023 15:34:29.452;5630;mes;direct_to_line1;NA
12-06-2023 15:35:38.273;5631;mes;new_order;NA
12-06-2023 15:35:38.273;5631;mes;direct_to_line2;NA
12-06-2023 15:35:51.695;1929;agv1;agv1_transport_to_cell1_buffer;end
12-06-2023 15:35:51.695;1931;agv1;agv1_transport_to_cell1_buffer;start
12-06-2023 15:36:34.122;2507;cell2;cell2_operation;end
12-06-2023 15:36:34.122;2507;mes;order_completed;NA
12-06-2023 15:36:34.122;2509;mes;enter_cell2;NA
12-06-2023 15:36:34.122;2509;cell2;cell2_operation;start
12-06-2023 15:37:03.190;2514;agv2;agv2_transport_to_cell2_buffer;end
12-06-2023 15:37:03.190;2516;agv2;agv2_transport_to_cell2_buffer;start
12-06-2023 15:40:27.083;1931;agv1;agv1_transport_to_cell1_buffer;end
12-06-2023 15:40:27.083;1934;agv1;agv1_transport_to_cell1_buffer;start
12-06-2023 15:43:10.148;1934;agv1;agv1_transport_to_cell1_buffer;end
12-06-2023 15:43:10.259;1923;mes;enter_cell1;NA
12-06-2023 15:43:10.259;1923;cell1;cell1_operation;start
12-06-2023 15:43:10.259;1936;agv1;agv1_transport_to_cell1_buffer;start
12-06-2023 15:43:15.508;5632;mes;new_order;NA
12-06-2023 15:43:15.508;5632;mes;direct_to_line2;NA
12-06-2023 15:43:25.080;2516;agv2;agv2_transport_to_cell2_buffer;end
12-06-2023 15:43:25.080;2520;agv2;agv2_transport_to_cell2_buffer;start
12-06-2023 15:44:43.884;5633;mes;new_order;NA
12-06-2023 15:44:43.884;5633;mes;direct_to_line1;NA
12-06-2023 15:44:56.505;2509;cell2;cell2_operation;end
12-06-2023 15:44:56.505;2509;mes;order_completed;NA
12-06-2023 15:44:56.505;2514;mes;enter_cell2;NA
12-06-2023 15:44:56.505;2514;cell2;cell2_operation;start
12-06-2023 15:46:10.721;1936;agv1;agv1_transport_to_cell1_buffer;end
12-06-2023 15:47:15.473;5634;mes;new_order;NA
12-06-2023 15:47:15.473;5634;mes;direct_to_line2;NA
12-06-2023 15:48:02.832;2520;agv2;agv2_transport_to_cell2_buffer;end
12-06-2023 15:48:02.832;2521;agv2;agv2_transport_to_cell2_buffer;start
12-06-2023 15:48:02.973;5635;mes;new_order;NA
12-06-2023 15:48:02.973;5635;mes;direct_to_line1;NA
12-06-2023 15:48:42.873;5636;mes;new_order;NA
12-06-2023 15:48:42.873;5636;mes;direct_to_line1;NA
12-06-2023 15:48:53.196;1923;cell1;cell1_operation;end
12-06-2023 15:48:53.196;1923;mes;order_completed;NA
12-06-2023 15:48:53.196;1927;mes;enter_cell1;NA
12-06-2023 15:48:53.196;1927;cell1;cell1_operation;start
12-06-2023 15:48:53.196;1937;agv1;agv1_transport_to_cell1_buffer;start
12-06-2023 15:52:51.446;1937;agv1;agv1_transport_to_cell1_buffer;end
12-06-2023 15:53:04.048;2514;cell2;cell2_operation;end
12-06-2023 15:53:04.048;2514;mes;order_completed;NA
12-06-2023 15:53:04.048;2516;mes;enter_cell2;NA
12-06-2023 15:53:04.048;2516;cell2;cell2_operation;start
12-06-2023 15:53:36.702;5637;mes;new_order;NA
12-06-2023 15:53:36.702;5637;mes;direct_to_line2;NA
12-06-2023 15:53:51.533;2521;agv2;agv2_transport_to_cell2_buffer;end
12-06-2023 15:53:51.533;2525;agv2;agv2_transport_to_cell2_buffer;start
12-06-2023 15:55:44.099;1927;cell1;cell1_operation;end
12-06-2023 15:55:44.099;1927;mes;order_completed;NA
12-06-2023 15:55:44.099;1929;mes;enter_cell1;NA
12-06-2023 15:55:44.099;1929;cell1;cell1_operation;start
12-06-2023 15:55:44.099;1938;agv1;agv1_transport_to_cell1_buffer;start
12-06-2023 15:59:01.899;5638;mes;new_order;NA
12-06-2023 15:59:01.899;5638;mes;direct_to_line1;NA
12-06-2023 16:00:05.491;2525;agv2;agv2_transport_to_cell2_buffer;end
12-06-2023 16:00:05.491;2527;agv2;agv2_transport_to_cell2_buffer;start
12-06-2023 16:00:16.795;1938;agv1;agv1_transport_to_cell1_buffer;end
12-06-2023 16:00:53.232;5639;mes;new_order;NA
12-06-2023 16:00:53.232;5639;mes;direct_to_line1;NA
12-06-2023 16:01:57.993;5640;mes;new_order;NA
12-06-2023 16:01:57.993;5640;mes;direct_to_line2;NA
12-06-2023 16:02:04.097;2516;cell2;cell2_operation;end
12-06-2023 16:02:04.097;2516;mes;order_completed;NA
12-06-2023 16:02:04.097;2520;mes;enter_cell2;NA
12-06-2023 16:02:04.097;2520;cell2;cell2_operation;start
12-06-2023 16:02:20.756;1929;cell1;cell1_operation;end
12-06-2023 16:02:20.756;1929;mes;order_completed;NA
12-06-2023 16:02:20.756;1931;mes;enter_cell1;NA
12-06-2023 16:02:20.756;1931;cell1;cell1_operation;start
12-06-2023 16:02:20.756;1940;agv1;agv1_transport_to_cell1_buffer;start
12-06-2023 16:03:23.844;5641;mes;new_order;NA
12-06-2023 16:03:23.844;5641;mes;direct_to_line1;NA
12-06-2023 16:05:57.171;1940;agv1;agv1_transport_to_cell1_buffer;end
12-06-2023 16:06:49.105;2527;agv2;agv2_transport_to_cell2_buffer;end
12-06-2023 16:06:49.105;2530;agv2;agv2_transport_to_cell2_buffer;start
12-06-2023 16:09:08.558;5642;mes;new_order;NA
12-06-2023 16:09:08.558;5642;mes;direct_to_line1;NA
12-06-2023 16:09:27.564;5643;mes;new_order;NA
12-06-2023 16:09:27.564;5643;mes;direct_to_line1;NA
12-06-2023 16:09:59.639;1931;cell1;cell1_operation;end
12-06-2023 16:09:59.639;1931;mes;order_completed;NA
12-06-2023 16:09:59.639;1934;mes;enter_cell1;NA
12-06-2023 16:09:59.639;1934;cell1;cell1_operation;start
12-06-2023 16:09:59.639;1941;agv1;agv1_transport_to_cell1_buffer;start
12-06-2023 16:10:17.866;2520;cell2;cell2_operation;end
12-06-2023 16:10:17.866;2520;mes;order_completed;NA
12-06-2023 16:12:09.367;5644;mes;new_order;NA
12-06-2023 16:12:09.367;5644;mes;direct_to_line1;NA
12-06-2023 16:12:48.740;2530;agv2;agv2_transport_to_cell2_buffer;end
12-06-2023 16:12:48.740;2531;agv2;agv2_transport_to_cell2_buffer;start
12-06-2023 16:15:16.321;1941;agv1;agv1_transport_to_cell1_buffer;end
12-06-2023 16:15:49.288;5645;mes;new_order;NA
12-06-2023 16:15:49.288;5645;mes;direct_to_line1;NA
12-06-2023 16:17:24.899;1934;cell1;cell1_operation;end
12-06-2023 16:17:24.899;1934;mes;order_completed;NA
12-06-2023 16:17:24.899;1936;mes;enter_cell1;NA
12-06-2023 16:17:24.899;1936;cell1;cell1_operation;start
12-06-2023 16:17:24.899;1943;agv1;agv1_transport_to_cell1_buffer;start
12-06-2023 16:19:31.682;5646;mes;new_order;NA
12-06-2023 16:19:31.682;5646;mes;direct_to_line2;NA
12-06-2023 16:21:02.614;1943;agv1;agv1_transport_to_cell1_buffer;end
12-06-2023 16:21:42.857;2531;agv2;agv2_transport_to_cell2_buffer;end
12-06-2023 16:22:34.278;5647;mes;new_order;NA
12-06-2023 16:22:34.278;5647;mes;direct_to_line2;NA
12-06-2023 16:23:14.428;1936;cell1;cell1_operation;end
12-06-2023 16:23:14.428;1936;mes;order_completed;NA
12-06-2023 16:23:14.428;1937;mes;enter_cell1;NA
12-06-2023 16:23:14.428;1937;cell1;cell1_operation;start
12-06-2023 16:23:14.428;1944;agv1;agv1_transport_to_cell1_buffer;start
12-06-2023 16:23:24.924;5648;mes;new_order;NA
12-06-2023 16:23:24.924;5648;mes;direct_to_line1;NA
12-06-2023 16:25:06.467;5649;mes;new_order;NA
12-06-2023 16:25:06.467;5649;mes;direct_to_line1;NA
12-06-2023 16:27:52.808;1944;agv1;agv1_transport_to_cell1_buffer;end
12-06-2023 16:28:33.184;5650;mes;new_order;NA
12-06-2023 16:28:33.184;5650;mes;direct_to_line2;NA
12-06-2023 16:29:52.318;5651;mes;new_order;NA
12-06-2023 16:29:52.318;5651;mes;direct_to_line2;NA
12-06-2023 16:30:12.258;1937;cell1;cell1_operation;end
12-06-2023 16:30:12.258;1937;mes;order_completed;NA
12-06-2023 16:30:12.258;1938;mes;enter_cell1;NA
12-06-2023 16:30:12.258;1938;cell1;cell1_operation;start
12-06-2023 16:30:12.258;1947;agv1;agv1_transport_to_cell1_buffer;start
12-06-2023 16:35:34.112;1947;agv1;agv1_transport_to_cell1_buffer;end
12-06-2023 16:38:50.910;1938;cell1;cell1_operation;end
12-06-2023 16:38:50.910;1938;mes;order_completed;NA
12-06-2023 16:38:50.910;1940;mes;enter_cell1;NA
12-06-2023 16:38:50.910;1940;cell1;cell1_operation;start
12-06-2023 16:38:50.910;1948;agv1;agv1_transport_to_cell1_buffer;start
12-06-2023 16:39:03.765;5652;mes;new_order;NA
12-06-2023 16:39:03.765;5652;mes;direct_to_line2;NA
12-06-2023 16:41:06.656;5653;mes;new_order;NA
12-06-2023 16:41:06.656;5653;mes;direct_to_line1;NA
12-06-2023 16:42:49.738;1948;agv1;agv1_transport_to_cell1_buffer;end
12-06-2023 16:45:36.164;5654;mes;new_order;NA
12-06-2023 16:45:36.164;5654;mes;direct_to_line2;NA
12-06-2023 16:45:41.427;1940;cell1;cell1_operation;end
12-06-2023 16:45:41.427;1940;mes;order_completed;NA
12-06-2023 16:45:41.427;1941;mes;enter_cell1;NA
12-06-2023 16:45:41.427;1941;cell1;cell1_operation;start
12-06-2023 16:45:41.427;1949;agv1;agv1_transport_to_cell1_buffer;start
12-06-2023 16:47:00.465;5655;mes;new_order;NA
12-06-2023 16:47:00.465;5655;mes;direct_to_line2;NA
12-06-2023 16:50:22.931;5656;mes;new_order;NA
12-06-2023 16:50:22.931;5656;mes;direct_to_line2;NA
12-06-2023 16:51:15.902;1949;agv1;agv1_transport_to_cell1_buffer;end
12-06-2023 16:51:37.886;1941;cell1;cell1_operation;end
12-06-2023 16:51:37.886;1941;mes;order_completed;NA
12-06-2023 16:51:37.886;1943;mes;enter_cell1;NA
12-06-2023 16:51:37.886;1943;cell1;cell1_operation;start
12-06-2023 16:51:37.886;1950;agv1;agv1_transport_to_cell1_buffer;start
12-06-2023 16:56:50.124;5657;mes;new_order;NA
12-06-2023 16:56:50.124;5657;mes;direct_to_line1;NA
12-06-2023 16:56:55.070;1950;agv1;agv1_transport_to_cell1_buffer;end
12-06-2023 16:57:37.851;5658;mes;new_order;NA
12-06-2023 16:57:37.851;5658;mes;direct_to_line2;NA
12-06-2023 16:59:10.220;5659;mes;new_order;NA
12-06-2023 16:59:10.220;5659;mes;direct_to_line1;NA
12-06-2023 16:59:58.674;2521;mes;enter_cell2;NA
12-06-2023 16:59:58.674;2521;cell2;cell2_operation;start
12-06-2023 16:59:58.674;2532;agv2;agv2_transport_to_cell2_buffer;start
12-06-2023 17:00:26.496;1943;cell1;cell1_operation;end
12-06-2023 17:00:26.496;1943;mes;order_completed;NA
12-06-2023 17:00:26.496;1944;mes;enter_cell1;NA
12-06-2023 17:00:26.496;1944;cell1;cell1_operation;start
12-06-2023 17:02:14.226;5660;mes;new_order;NA
12-06-2023 17:02:14.226;5660;mes;direct_to_line1;NA
12-06-2023 17:07:10.630;1944;cell1;cell1_operation;end
12-06-2023 17:07:10.630;1944;mes;order_completed;NA
12-06-2023 17:07:24.144;2521;cell2;cell2_operation;end
12-06-2023 17:07:24.144;2521;mes;order_completed;NA
12-06-2023 17:07:24.144;2525;mes;enter_cell2;NA
12-06-2023 17:07:24.144;2525;cell2;cell2_operation;start
12-06-2023 17:08:35.988;2532;agv2;agv2_transport_to_cell2_buffer;end
12-06-2023 17:15:25.920;2525;cell2;cell2_operation;end
12-06-2023 17:15:25.920;2525;mes;order_completed;NA
12-06-2023 17:15:25.920;2527;mes;enter_cell2;NA
12-06-2023 17:15:25.920;2527;cell2;cell2_operation;start
12-06-2023 17:16:24.961;5661;mes;new_order;NA
12-06-2023 17:16:24.961;5661;mes;direct_to_line1;NA
12-06-2023 17:19:45.634;5662;mes;new_order;NA
12-06-2023 17:19:45.634;5662;mes;direct_to_line2;NA
12-06-2023 17:22:51.300;5663;mes;new_order;NA
12-06-2023 17:22:51.300;5663;mes;direct_to_line1;NA
12-06-2023 17:23:09.414;2527;cell2;cell2_operation;end
12-06-2023 17:23:09.414;2527;mes;order_completed;NA
12-06-2023 17:23:09.414;2530;mes;enter_cell2;NA
12-06-2023 17:23:09.414;2530;cell2;cell2_operation;start
12-06-2023 17:27:41.452;5664;mes;new_order;NA
12-06-2023 17:27:41.452;5664;mes;direct_to_line1;NA
12-06-2023 17:28:06.745;5665;mes;new_order;NA
12-06-2023 17:28:06.745;5665;mes;direct_to_line1;NA
12-06-2023 17:28:16.132;5666;mes;new_order;NA
12-06-2023 17:28:16.132;5666;mes;direct_to_line1;NA
12-06-2023 17:31:47.002;2530;cell2;cell2_operation;end
12-06-2023 17:31:47.002;2530;mes;order_completed;NA
12-06-2023 17:31:47.002;2531;mes;enter_cell2;NA
12-06-2023 17:31:47.002;2531;cell2;cell2_operation;start
12-06-2023 17:32:21.172;5667;mes;new_order;NA
12-06-2023 17:32:21.172;5667;mes;direct_to_line2;NA
12-06-2023 17:35:05.954;5668;mes;new_order;NA
12-06-2023 17:35:05.954;5668;mes;direct_to_line1;NA
12-06-2023 17:36:17.166;5669;mes;new_order;NA
12-06-2023 17:36:17.166;5669;mes;direct_to_line2;NA
12-06-2023 17:40:35.629;2531;cell2;cell2_operation;end
12-06-2023 17:40:35.629;2531;mes;order_completed;NA
12-06-2023 17:40:35.629;2532;mes;enter_cell2;NA
12-06-2023 17:40:35.629;2532;cell2;cell2_operation;start
12-06-2023 17:42:59.332;5670;mes;new_order;NA
12-06-2023 17:42:59.332;5670;mes;direct_to_line2;NA
12-06-2023 17:43:18.203;5671;mes;new_order;NA
12-06-2023 17:43:18.203;5671;mes;direct_to_line1;NA
12-06-2023 17:48:20.109;2532;cell2;cell2_operation;end
12-06-2023 17:48:20.109;2532;mes;order_completed;NA
12-06-2023 17:51:41.880;5672;mes;new_order;NA
12-06-2023 17:51:41.880;5672;mes;direct_to_line1;NA
12-06-2023 17:56:46.708;5673;mes;new_order;NA
12-06-2023 17:56:46.708;5673;mes;direct_to_line2;NA
12-06-2023 18:01:53.025;1947;mes;enter_cell1;NA
12-06-2023 18:01:53.025;1947;cell1;cell1_operation;start
12-06-2023 18:02:51.535;5674;mes;new_order;NA
12-06-2023 18:02:51.535;5674;mes;direct_to_line1;NA
12-06-2023 18:07:12.629;5675;mes;new_order;NA
12-06-2023 18:07:12.629;5675;mes;direct_to_line1;NA
12-06-2023 18:07:57.193;5676;mes;new_order;NA
12-06-2023 18:07:57.193;5676;mes;direct_to_line1;NA
12-06-2023 18:08:35.096;1947;cell1;cell1_operation;end
12-06-2023 18:08:35.096;1947;mes;order_completed;NA
12-06-2023 18:08:35.096;1948;mes;enter_cell1;NA
12-06-2023 18:08:35.096;1948;cell1;cell1_operation;start
12-06-2023 18:11:54.491;5677;mes;new_order;NA
12-06-2023 18:11:54.491;5677;mes;direct_to_line1;NA
12-06-2023 18:16:31.913;1948;cell1;cell1_operation;end
12-06-2023 18:16:31.913;1948;mes;order_completed;NA
12-06-2023 18:16:31.913;1949;mes;enter_cell1;NA
12-06-2023 18:16:31.913;1949;cell1;cell1_operation;start
12-06-2023 18:19:16.826;5678;mes;new_order;NA
12-06-2023 18:19:16.826;5678;mes;direct_to_line1;NA
12-06-2023 18:19:22.985;5679;mes;new_order;NA
12-06-2023 18:19:22.985;5679;mes;direct_to_line2;NA
12-06-2023 18:21:45.122;5680;mes;new_order;NA
12-06-2023 18:21:45.122;5680;mes;direct_to_line1;NA
12-06-2023 18:24:05.211;1949;cell1;cell1_operation;end
12-06-2023 18:24:05.211;1949;mes;order_completed;NA
12-06-2023 18:24:05.211;1950;mes;enter_cell1;NA
12-06-2023 18:24:05.211;1950;cell1;cell1_operation;start
12-06-2023 18:30:16.683;1950;cell1;cell1_operation;end
12-06-2023 18:30:16.683;1950;mes;order_completed;NA
12-06-2023 18:33:25.795;5681;mes;new_order;NA
12-06-2023 18:33:25.795;5681;mes;direct_to_line1;NA
12-06-2023 18:35:58.889;5682;mes;new_order;NA
12-06-2023 18:35:58.889;5682;mes;direct_to_line1;NA
12-06-2023 18:36:15.674;5683;mes;new_order;NA
12-06-2023 18:36:15.674;5683;mes;direct_to_line2;NA
12-06-2023 18:41:45.542;5684;mes;new_order;NA
12-06-2023 18:41:45.542;5684;mes;direct_to_line1;NA
12-06-2023 18:42:00.027;5685;mes;new_order;NA
12-06-2023 18:42:00.027;5685;mes;direct_to_line2;NA
12-06-2023 18:42:59.384;5686;mes;new_order;NA
12-06-2023 18:42:59.384;5686;mes;direct_to_line2;NA
12-06-2023 18:44:35.901;5687;mes;new_order;NA
12-06-2023 18:44:35.901;5687;mes;direct_to_line1;NA
12-06-2023 18:46:49.396;5688;mes;new_order;NA
12-06-2023 18:46:49.396;5688;mes;direct_to_line2;NA
12-06-2023 18:47:22.481;5689;mes;new_order;NA
12-06-2023 18:47:22.481;5689;mes;direct_to_line2;NA
12-06-2023 18:48:40.292;5690;mes;new_order;NA
12-06-2023 18:48:40.292;5690;mes;direct_to_line1;NA
12-06-2023 18:52:53.495;5691;mes;new_order;NA
12-06-2023 18:52:53.495;5691;mes;direct_to_line2;NA
12-06-2023 18:55:02.131;5692;mes;new_order;NA
12-06-2023 18:55:02.131;5692;mes;direct_to_line1;NA
12-06-2023 18:55:30.238;5693;mes;new_order;NA
12-06-2023 18:55:30.238;5693;mes;direct_to_line1;NA
12-06-2023 19:00:21.708;5694;mes;new_order;NA
12-06-2023 19:00:21.708;5694;mes;direct_to_line1;NA
12-06-2023 19:01:39.586;5695;mes;new_order;NA
12-06-2023 19:01:39.586;5695;mes;direct_to_line2;NA
12-06-2023 19:05:08.465;5696;mes;new_order;NA
12-06-2023 19:05:08.465;5696;mes;direct_to_line1;NA
12-06-2023 19:10:56.951;5697;mes;new_order;NA
12-06-2023 19:10:56.951;5697;mes;direct_to_line2;NA
12-06-2023 19:14:32.593;5698;mes;new_order;NA
12-06-2023 19:14:32.593;5698;mes;direct_to_line1;NA
12-06-2023 19:15:02.425;5699;mes;new_order;NA
12-06-2023 19:15:02.425;5699;mes;direct_to_line2;NA
12-06-2023 19:17:24.013;1951;agv1;agv1_transport_to_cell1_buffer;start
12-06-2023 19:19:21.006;5700;mes;new_order;NA
12-06-2023 19:19:21.006;5700;mes;direct_to_line1;NA
12-06-2023 19:21:02.786;5701;mes;new_order;NA
12-06-2023 19:21:02.786;5701;mes;direct_to_line2;NA
12-06-2023 19:23:19.918;1951;agv1;agv1_transport_to_cell1_buffer;end
12-06-2023 19:23:19.918;1951;mes;enter_cell1;NA
12-06-2023 19:23:19.918;1951;cell1;cell1_operation;start
12-06-2023 19:23:19.918;1954;agv1;agv1_transport_to_cell1_buffer;start
12-06-2023 19:25:30.673;5702;mes;new_order;NA
12-06-2023 19:25:30.673;5702;mes;direct_to_line1;NA
12-06-2023 19:26:40.393;1954;agv1;agv1_transport_to_cell1_buffer;end
12-06-2023 19:26:40.393;1956;agv1;agv1_transport_to_cell1_buffer;start
12-06-2023 19:27:33.548;5703;mes;new_order;NA
12-06-2023 19:27:33.548;5703;mes;direct_to_line2;NA
12-06-2023 19:28:31.418;1951;cell1;cell1_operation;end
12-06-2023 19:28:31.418;1951;mes;order_completed;NA
12-06-2023 19:32:31.319;1956;agv1;agv1_transport_to_cell1_buffer;end
12-06-2023 19:32:31.319;1957;agv1;agv1_transport_to_cell1_buffer;start
12-06-2023 19:33:44.612;5704;mes;new_order;NA
12-06-2023 19:33:44.612;5704;mes;direct_to_line1;NA
12-06-2023 19:35:16.839;1957;agv1;agv1_transport_to_cell1_buffer;end
12-06-2023 19:35:16.839;1958;agv1;agv1_transport_to_cell1_buffer;start
12-06-2023 19:35:29.935;5705;mes;new_order;NA
12-06-2023 19:35:29.935;5705;mes;direct_to_line2;NA
12-06-2023 19:38:57.788;1958;agv1;agv1_transport_to_cell1_buffer;end
12-06-2023 19:38:57.788;1961;agv1;agv1_transport_to_cell1_buffer;start
12-06-2023 19:42:39.179;1961;agv1;agv1_transport_to_cell1_buffer;end
12-06-2023 19:45:55.513;5706;mes;new_order;NA
12-06-2023 19:45:55.513;5706;mes;direct_to_line2;NA
12-06-2023 19:47:38.315;5707;mes;new_order;NA
12-06-2023 19:47:38.315;5707;mes;direct_to_line1;NA
12-06-2023 19:48:26.211;5708;mes;new_order;NA
12-06-2023 19:48:26.211;5708;mes;direct_to_line1;NA
12-06-2023 19:51:09.948;5709;mes;new_order;NA
12-06-2023 19:51:09.948;5709;mes;direct_to_line2;NA
12-06-2023 19:52:56.750;5710;mes;new_order;NA
12-06-2023 19:52:56.750;5710;mes;direct_to_line2;NA
12-06-2023 19:54:59.615;5711;mes;new_order;NA
12-06-2023 19:54:59.615;5711;mes;direct_to_line2;NA
12-06-2023 19:54:59.768;5712;mes;new_order;NA
12-06-2023 19:54:59.768;5712;mes;direct_to_line1;NA
12-06-2023 19:58:05.044;2533;agv2;agv2_transport_to_cell2_buffer;start
12-06-2023 20:04:08.789;2533;agv2;agv2_transport_to_cell2_buffer;end
12-06-2023 20:04:08.789;2533;mes;enter_cell2;NA
12-06-2023 20:04:08.789;2533;cell2;cell2_operation;start
12-06-2023 20:04:08.789;2534;agv2;agv2_transport_to_cell2_buffer;start
12-06-2023 20:08:42.404;5713;mes;new_order;NA
12-06-2023 20:08:42.404;5713;mes;direct_to_line1;NA
12-06-2023 20:09:49.787;5714;mes;new_order;NA
12-06-2023 20:09:49.787;5714;mes;direct_to_line1;NA
12-06-2023 20:10:02.086;2534;agv2;agv2_transport_to_cell2_buffer;end
12-06-2023 20:10:02.086;2535;agv2;agv2_transport_to_cell2_buffer;start
12-06-2023 20:12:17.578;2533;cell2;cell2_operation;end
12-06-2023 20:12:17.578;2533;mes;order_completed;NA
12-06-2023 20:12:17.578;2534;mes;enter_cell2;NA
12-06-2023 20:12:17.578;2534;cell2;cell2_operation;start
12-06-2023 20:14:40.788;1954;mes;enter_cell1;NA
12-06-2023 20:14:40.788;1954;cell1;cell1_operation;start
12-06-2023 20:14:40.788;1962;agv1;agv1_transport_to_cell1_buffer;start
12-06-2023 20:16:12.934;2535;agv2;agv2_transport_to_cell2_buffer;end
12-06-2023 20:16:12.934;2536;agv2;agv2_transport_to_cell2_buffer;start
12-06-2023 20:18:05.933;1962;agv1;agv1_transport_to_cell1_buffer;end
12-06-2023 20:19:48.931;5715;mes;new_order;NA
12-06-2023 20:19:48.931;5715;mes;direct_to_line1;NA
12-06-2023 20:20:37.742;5716;mes;new_order;NA
